Longitude,Latitude,Node Type,Population,Zip,Province
-121.25978940917985,39.3486599470527,PQ,1880.2008707523344,95962.0,Yuba
-123.20883094815352,39.27463552500598,PQ,6157.760684847832,95470.0,Mendocino
-121.54725866977212,39.15910489760608,PQ,38130.1459954977,95901.0,Butte
-122.53884151688185,39.3364246094169,PQ,617.416988492012,95979.0,Colusa
-123.80430427233132,39.365256316843485,PQ,378.062180519104,95420.0,Mendocino
-120.7974597820914,39.35968194746559,PQ,170.55809903144836,95986.0,Nevada
-123.7812345919258,39.31339185573432,PQ,2213.2200734615326,95460.0,Mendocino
-120.4051086050176,39.3115261555322,PQ,304.37619388103485,95728.0,Nevada
-120.68024129719603,39.28879882986737,PQ,131.16307842731476,95715.0,Nevada
-120.3391620522561,39.312083377460034,PQ,23.28385901451111,95724.0,Placer
-121.66775575704436,39.26827035049098,PQ,12826.527242183683,95953.0,Butte
-120.79765062823978,39.210628697688456,PQ,1424.3293725252151,95701.0,Placer
-123.59114703544935,39.25946723910505,PQ,423.466236114502,95427.0,Mendocino
-121.19595300361976,39.221760249696025,PQ,10312.6002856493,95946.0,Nevada
-123.74898770512831,39.26060700005616,PQ,748.6357058286667,95456.0,Mendocino
-123.20257517842316,39.15068418675183,PQ,32169.338881611824,95482.0,Mendocino
-123.7255654707924,39.21528828504397,PQ,949.2220754623412,95410.0,Mendocino
-122.91779099537948,39.16708161877104,PQ,2738.427973508835,95485.0,Lake
-120.02598392322405,39.24072397913388,PQ,6254.426902294159,96143.0,Placer
-120.05873543331626,39.24838374905307,PQ,545.9369354248047,96148.0,Placer
-121.15688060395856,39.22324844166298,PQ,1967.6510981321333,95975.0,Nevada
-121.0366007297064,39.20945417805679,PQ,26251.859803676605,95945.0,Nevada
-120.07208283805,39.23756936149277,PQ,260.1059923171997,95604.0,Placer
-121.27975765464336,39.19544599158307,PQ,1885.1403983831408,95977.0,Nevada
-120.08995385112104,39.21852381766782,PQ,1351.8176330327988,96140.0,Placer
-120.2211094245202,39.1961483982333,PQ,1871.7010234594345,96146.0,Placer
-120.13480361246806,39.17243852321725,PQ,4480.457146525383,96145.0,Placer
-123.58387145755796,39.18856704525208,PQ,148.37939608097076,95463.0,Mendocino
-122.1548312105258,39.15085530949332,PQ,6725.779815554619,95987.0,Colusa
-120.83254267668556,39.20438717460636,PQ,484.0795084238053,95714.0,Placer
-122.96531959681865,39.18461756124267,PQ,211.8501913547516,95493.0,Lake
-121.07424272356762,39.12500243155616,PQ,21860.39367616177,95949.0,Nevada
-123.6748747943182,39.13462874051443,PQ,404.9982365369797,95432.0,Mendocino
-121.88781327878849,39.119262885782106,PQ,865.6767092943192,95957.0,Sutter
-121.75270493175076,39.16283887754138,PQ,3847.679275751114,95982.0,Sutter
-121.65450970257362,39.1301241058404,PQ,43234.12118136883,95993.0,Sutter
-120.85682811868196,39.17078618421985,PQ,315.21411550045013,95717.0,Placer
-121.6213758979838,39.124556729546754,PQ,48667.81214249134,95991.0,Sutter
-123.48831660200264,39.09679828510283,PQ,966.4794750213624,95466.0,Mendocino
-120.96005141903215,39.07816464297528,PQ,13183.003512620926,95713.0,Placer
-122.91422260299083,39.05454047640728,PQ,12012.86871623993,95453.0,Lake
-122.05468522628532,39.00146158447485,PQ,5315.789807319641,95912.0,Colusa
-122.85006530640678,39.12690051910758,PQ,2053.810235500336,95464.0,Lake
-122.78833117624828,39.08459502938821,PQ,2978.910635113716,95458.0,Lake
-121.90182569099706,39.06857947882384,PQ,597.1658591032028,95950.0,Colusa
-121.55672904812704,39.07002234048469,PQ,30986.35243141651,95961.0,Yuba
-120.15498221811195,39.08615239763553,PQ,1178.5804542303083,96141.0,Placer
-120.86751064823028,39.00130890634309,PQ,8476.395758748055,95631.0,Placer
-122.65317501735652,39.03431721693028,PQ,4093.891800522804,95423.0,Lake
-121.35108559467524,39.10397561203914,PQ,2081.23796582222,95903.0,Yuba
-121.41581253376752,39.022729461869545,PQ,5700.557788133621,95692.0,Yuba
-123.38424508383989,39.02239274862952,PQ,1525.4377247095108,95415.0,Mendocino
-120.13000462772752,39.056337144842,PQ,1050.4909298419952,96142.0,Placer
-123.674031759315,38.97975667326256,PQ,453.061963558197,95459.0,Mendocino
-122.74296975584848,39.04307268131646,PQ,32.421170473098755,95443.0,Lake
-121.2925250172256,38.88249003892035,PQ,65407.67623758316,95648.0,Placer
-121.090409801842,38.982166558373336,PQ,22596.28996682167,95602.0,Nevada
-123.09988279667786,38.968760199513326,PQ,1503.193239569664,95449.0,Mendocino
-121.36201418919808,38.98967714653352,PQ,1681.7101640701294,95681.0,Placer
-121.0281914587796,39.00296667601368,PQ,6514.178321838379,95722.0,Placer
-120.98041616774998,39.037083378560034,PQ,278.3962097167969,95736.0,Placer
-122.78621099660448,38.963983058191445,PQ,11696.953820943832,95451.0,Lake
-122.63409151402364,38.95536724176964,PQ,17289.759875059128,95422.0,Lake
-121.72451241859238,38.82786687476331,PQ,2385.582797050476,95645.0,Colusa
-120.9951201161795,38.99727825786955,PQ,1694.818211555481,95703.0,Placer
-123.31581259796576,38.93697221578458,PQ,122.1323939561844,95494.0,Mendocino
-121.08084953261326,38.91141247543365,PQ,38222.42249751091,95603.0,Placer
-120.81247018376315,38.91555472880835,PQ,3751.072348356247,95634.0,El Dorado
-121.50531108339366,38.95867767538663,PQ,1109.1195899248123,95674.0,Sutter
-120.90341637073958,38.91236073601259,PQ,1410.0035127401352,95635.0,El Dorado
-123.66644046989384,38.91096648864405,PQ,1266.2552481889725,95468.0,Mendocino
-122.60931777028972,38.90198128908976,PQ,3518.1450867652893,95457.0,Lake
-119.9869012742361,38.91415850073089,PQ,32825.10247147083,96150.0,El Dorado
-120.97883320389175,38.89503071242304,PQ,4612.90264081955,95614.0,El Dorado
-123.01815747234389,38.79976215212708,PQ,11329.1817394495,95425.0,Mendocino
-121.56504432442073,38.88831209674823,PQ,787.0783874988556,95659.0,Sutter
-121.14618817556423,38.87699290002462,PQ,8809.303952217102,95658.0,Placer
-121.97769440725362,38.88673966011554,PQ,1641.8334574699402,95937.0,Yolo
-122.24812048893122,38.89444007235439,PQ,60.34621632099152,95679.0,Yolo
-121.48966123178327,38.81554848345351,PQ,1044.613448023796,95668.0,Sutter
-122.64681483957789,38.780126205869166,PQ,3831.737843632698,95461.0,Lake
-120.84724761536684,38.840929739011536,PQ,3946.005594372749,95633.0,El Dorado
-119.79258969844264,38.77013606862477,PQ,856.9607970714569,96120.0,Alpine
-122.11702512402672,38.74978843683856,PQ,483.0816136598587,95607.0,Yolo
-122.20085300642704,38.834407422562094,PQ,391.26879012584686,95637.0,Yolo
-123.5511263622972,38.80204757385,PQ,2033.7040861845016,95445.0,Mendocino
-122.72314574242785,38.83347081349133,PQ,2233.496724843979,95426.0,Lake
-121.17212469650308,38.85319721449586,PQ,3497.322871208191,95663.0,Placer
-121.0305828617,38.82158107083037,PQ,1410.5348870754242,95664.0,El Dorado
-121.90093448615325,38.813997211289966,PQ,269.0624544620514,95698.0,Yolo
-121.1748334100598,38.81749685694859,PQ,17451.152283668518,95650.0,Placer
-120.04618347999195,38.84787130994816,PQ,235.6523793935776,95721.0,El Dorado
-120.91739079648416,38.80366437843327,PQ,688.2059824466705,95651.0,El Dorado
-122.5553261131714,38.80533470027863,PQ,6030.480746269226,95467.0,Lake
-121.34052385381963,38.76847588346359,PQ,79933.89278125763,95747.0,Placer
-121.2690017258904,38.8134796366995,PQ,51492.70901107788,95765.0,Placer
-120.80179124411606,38.72388401388472,PQ,42928.5275131464,95667.0,El Dorado
-121.23725969364013,38.78788833662624,PQ,31220.466842651367,95677.0,Placer
-120.06243079309576,38.77763315055405,PQ,26.40048694610596,96155.0,El Dorado
-122.16704466178597,38.77046606586505,PQ,103.87326657772064,95606.0,Yolo
-120.58826893786195,38.74469332931455,PQ,10513.056061029434,95726.0,El Dorado
-120.14267525227446,38.79965703034367,PQ,72.51044142246246,95735.0,El Dorado
-122.89916542282576,38.70689381007692,PQ,1985.120984792709,95441.0,Sonoma
-122.02320191179707,38.69489407768775,PQ,4196.128318667412,95627.0,Yolo
-121.7923351224146,38.67324902302448,PQ,44298.49952793121,95695.0,Yolo
-120.29233770835116,38.77510623790889,PQ,166.68956971168518,95720.0,El Dorado
-121.74767807857928,38.66714536322666,PQ,28495.450243115425,95776.0,Yolo
-121.28842389946294,38.76089476217956,PQ,52993.60777366161,95678.0,Placer
-121.18983605467244,38.74300845233899,PQ,30235.411067962646,95746.0,Placer
-121.54812983868597,38.55523967204565,PQ,40552.26017820835,95691.0,Yolo
-121.61176056143832,38.70221691251092,PQ,285.6344413757324,95837.0,Sutter
-121.43826761883372,38.72119319432049,PQ,6117.218819737434,95626.0,Sutter
-120.67089250274834,38.74473637942543,PQ,5031.9589248895645,95709.0,El Dorado
-123.4631718203639,38.72155927555886,PQ,1207.6467643976212,95497.0,Sonoma
-121.250056426016,38.738060854638256,PQ,42254.2385597229,95661.0,Placer
-121.06842974355033,38.683925650637626,PQ,43712.51300799847,95762.0,El Dorado
-120.99602383109304,38.70861243889669,PQ,5450.877062082291,95672.0,El Dorado
-123.35766337325556,38.70475809467501,PQ,392.1137449741364,95412.0,Sonoma
-123.12434392720502,38.52580039703727,PQ,1575.7755016088486,95421.0,Sonoma
-122.8636635653127,38.61738228087194,PQ,18421.179364204407,95448.0,Sonoma
-121.3623499996982,38.71465564303054,PQ,48197.88587379456,95843.0,Sacramento
-121.30895745830776,38.697217235448576,PQ,43348.14068603516,95621.0,Sacramento
-121.27218575302189,38.69365368141628,PQ,52635.59991455078,95610.0,Sacramento
-120.97571856365592,38.66885478044884,PQ,35302.5696644783,95682.0,El Dorado
-121.9722557629491,38.679640393314266,PQ,629.3994060754776,95653.0,Yolo
-121.45504347618292,38.68990790644671,PQ,21359.158811330795,95673.0,Sacramento
-121.22403977531576,38.68269094662827,PQ,36884.19678354263,95662.0,Sacramento
-121.14741198520132,38.67390580447346,PQ,83891.96719932556,95630.0,Sacramento
-122.58673095021008,38.58327614911964,PQ,7633.84021449089,94515.0,Sonoma
-122.4005968231382,38.6816119053633,PQ,633.6188703775406,94567.0,Napa
-121.3735677213732,38.68210077381259,PQ,41998.64118719101,95660.0,Sacramento
-121.35150814352777,38.68418821864561,PQ,27725.11047363281,95842.0,Sacramento
-120.82054586455152,38.68595287100719,PQ,6060.660112380981,95619.0,El Dorado
-120.54836880520077,38.45177752486529,PQ,5597.923096299171,95666.0,Amador
-120.071515552535,38.690280672442086,PQ,136.5174400806427,95646.0,Amador
-121.39396497424534,38.67371529657191,PQ,922.5651016235352,95652.0,Sacramento
-121.34395286048164,38.66358302373677,PQ,23474.728454589844,95841.0,Sacramento
-120.85187973974674,38.63446866295549,PQ,3592.826403617859,95623.0,El Dorado
-120.66899090574556,38.603567162355645,PQ,3818.2683178186417,95684.0,El Dorado
-122.30431881476966,38.32398135650013,PQ,74311.91164696217,94558.0,Napa
-121.51631996482952,38.67071366674728,PQ,37025.82078826428,95835.0,Sacramento
-121.2635884082986,38.6548292066214,PQ,47586.55551958084,95628.0,Sacramento
-119.52381862088738,38.64444106909105,PQ,88.7589920759201,96133.0,Mono
-121.33030200840152,38.63087695703946,PQ,68982.00580835342,95608.0,Sacramento
-121.97204102051596,38.52372651217809,PQ,10794.24898326397,95694.0,Yolo
-121.44528462615617,38.64153658902973,PQ,43196.02737998962,95838.0,Sacramento
-122.46382280311018,38.50883993655823,PQ,9669.381440639496,94574.0,Napa
-121.51262883899729,38.63736898220749,PQ,38927.881798386574,95834.0,Sacramento
-120.5334279498342,38.63499141308181,PQ,1267.8685001134872,95636.0,El Dorado
-121.38516558832715,38.62349192414912,PQ,40397.58435463905,95821.0,Sacramento
-121.28712363377852,38.60047054543616,PQ,59344.81318807602,95670.0,Sacramento
-121.2334669637816,38.55473044397347,PQ,9896.088396787643,95742.0,Sacramento
-119.4889382287928,38.546583522183134,PQ,1383.924642920494,96107.0,Mono
-121.0916901175476,38.50123283876525,PQ,7231.7572902441025,95683.0,Sacramento
-121.50087838924814,38.61464370101857,PQ,35782.849019527435,95833.0,Sacramento
-121.44371978353216,38.61200055794124,PQ,31215.83278012276,95815.0,Sacramento
-122.4453912829981,38.573059631533226,PQ,4017.914526581764,94508.0,Napa
-121.52748480521952,38.59242427012797,PQ,18001.28328227997,95605.0,Yolo
-121.4076668392384,38.58716704184598,PQ,31135.1220703125,95825.0,Sacramento
-121.37729033950612,38.58662036245248,PQ,29414.911743164062,95864.0,Sacramento
-122.80967754843697,38.54567014424288,PQ,27752.65194749832,95492.0,Sonoma
-121.75968459454504,38.55415097335462,PQ,55113.77884137631,95616.0,Yolo
-121.48877549978266,38.577101054276,PQ,13242.437366724014,95811.0,Sacramento
-121.32892489182038,38.56720147190608,PQ,22262.579159140587,95827.0,Sacramento
-121.71238437161026,38.55195338341108,PQ,32192.765894770622,95618.0,Yolo
-121.49515703980602,38.58349056148456,PQ,8844.605590820312,95814.0,Sacramento
-121.44009038009716,38.56910909386498,PQ,18735.04833984375,95819.0,Sacramento
-122.69559218695144,38.446604952312136,PQ,45524.11146914959,95404.0,Sonoma
-121.46780985477042,38.57323650472566,PQ,17420.078735351562,95816.0,Sacramento
-122.99677011739394,38.50523734720103,PQ,5129.574272155762,95446.0,Sonoma
-121.4931634845617,38.55527428808876,PQ,20917.72816133499,95818.0,Sacramento
-121.37208593787588,38.553158382778726,PQ,42698.81674158573,95826.0,Sacramento
-121.28535020946252,38.55218479134459,PQ,6611.214374423027,95655.0,Sacramento
-120.71532499970544,38.5120650341353,PQ,981.5076583623886,95629.0,El Dorado
-121.46319000706634,38.55064717498198,PQ,14774.085815429688,95817.0,Sacramento
-123.19429672742744,38.500848617761,PQ,377.8762481212616,95450.0,Sonoma
-122.75032826378052,38.47945811100919,PQ,49532.90513968468,95403.0,Sonoma
-122.47208282845,38.55375004716004,PQ,89.44839477539062,94576.0,Napa
-120.87524487791198,38.47288786699026,PQ,2702.6116794347763,95669.0,Amador
-121.49322625799238,38.50892613368975,PQ,49332.95772266388,95822.0,Sacramento
-121.44558502359244,38.53477994523693,PQ,42865.23907470703,95820.0,Sacramento
-120.74366611211236,38.54541671386004,PQ,455.7791380882263,95675.0,Amador
-122.90336410446132,38.48765086808302,PQ,5651.106553316116,95436.0,Sonoma
-121.82931574340888,38.44736499434474,PQ,21441.191073179245,95620.0,Yolo
-122.97194426212351,38.52138959252664,PQ,428.9602346420288,95471.0,Sonoma
-121.34294369107658,38.464627854646615,PQ,28607.978773713112,95829.0,Sacramento
-121.2901368038154,38.470353994111015,PQ,1284.3991791009903,95830.0,Sacramento
-122.6442908498926,38.46196337769629,PQ,26683.843305706974,95409.0,Sonoma
-121.52994458598404,38.49597104824608,PQ,46972.44296264648,95831.0,Sacramento
-121.44052955334185,38.51660066132354,PQ,38017.30534362793,95824.0,Sacramento
-121.39804771325352,38.47824065243556,PQ,66207.59834229946,95828.0,Sacramento
-120.60097341763132,38.48080051322685,PQ,1434.1453411579132,95689.0,Amador
-122.77475676656128,38.486546065945774,PQ,1119.5425729751587,95439.0,Sonoma
-121.44246933319366,38.475396548328334,PQ,86961.29318237305,95823.0,Sacramento
-120.77612345893012,38.40374454350388,PQ,5003.229977607727,95685.0,Amador
-121.9859948822903,38.37967979329238,PQ,35577.29974484444,95688.0,Solano
-121.36431297556388,38.42289200592247,PQ,67718.0073723793,95624.0,Sacramento
-121.55029219389058,38.41690953343701,PQ,1902.7378143072128,95612.0,Yolo
-123.0140534473091,38.469265704353504,PQ,1528.217457294464,95462.0,Sonoma
-122.8415890885302,38.39531275529412,PQ,30550.24272918701,95472.0,Sonoma
-122.75139647569354,38.443176282679126,PQ,36530.77914774418,95401.0,Sonoma
-121.48427543482094,38.47521903014139,PQ,14944.209002256392,95832.0,Sacramento
-121.22163627318184,38.40396649034359,PQ,7800.274293661118,95693.0,Sacramento
-120.3296863524226,38.26073687901976,PQ,5122.013237476349,95223.0,Alpine
-123.04708282615002,38.46208338086004,PQ,94.16664123535156,95430.0,Sonoma
-122.42161154490852,38.45599455200676,PQ,81.30102729797363,94573.0,Napa
-122.6717183913616,38.440027463944354,PQ,22053.183851242065,95405.0,Sonoma
-122.55611952545502,38.4152278730905,PQ,1527.7743883132937,95452.0,Sonoma
-121.43524690947288,38.42436137354851,PQ,68181.00277709961,95758.0,Sacramento
-120.94653929639745,38.33916695131882,PQ,12202.07015478611,95640.0,Amador
-120.85487362329246,38.44005987106179,PQ,173.52296590805054,95699.0,Amador
-122.97316178484098,38.403309362622416,PQ,2076.8578275442123,95465.0,Sonoma
-120.5214788550093,38.40113511591394,PQ,2201.7381471395493,95255.0,Calaveras
-122.36178829582931,38.4032620803913,PQ,2798.5010862350464,94599.0,Napa
-120.82678516592432,38.42148010221535,PQ,258.8358484506607,95601.0,Amador
-120.6528103111574,38.403667363697416,PQ,4830.307732105255,95665.0,Amador
-122.87208282685,38.42875004766004,PQ,126.12071228027344,95444.0,Sonoma
-122.7320866694442,38.41112586690879,PQ,43998.04705619812,95407.0,Sonoma
-122.5223944157108,38.36008217860519,PQ,4138.374594807625,95442.0,Sonoma
-121.50197458206203,38.39525160349314,PQ,460.0598033666611,95639.0,Sacramento
-121.9606110135863,38.3412941468298,PQ,68595.45354306698,95687.0,Solano
-121.43938618525262,38.3895989589259,PQ,47247.37593138218,95757.0,Sacramento
-120.75380083348556,38.35862995801828,PQ,7761.377331495285,95642.0,Amador
-123.0409957562552,38.332804696378126,PQ,1441.7681548595428,94923.0,Sonoma
-120.50093735677676,38.37710340854394,PQ,555.5687532424927,95257.0,Calaveras
-122.47525684869508,38.29747989816318,PQ,37189.50319671631,95476.0,Sonoma
-121.18594906793436,38.30715236439384,PQ,2520.384499192238,95638.0,Sacramento
-122.95542381567944,38.34486117504202,PQ,436.7013325691223,94922.0,Sonoma
-122.69258040637028,38.34527126180243,PQ,41557.97109556198,94928.0,Sonoma
-120.58280579930803,38.351548110335685,PQ,312.4943886995316,95232.0,Calaveras
-121.91177174368951,38.357387331753976,PQ,68.50331211090088,95625.0,Solano
-121.55739174598916,38.31731941120744,PQ,1055.981279850006,95615.0,Sacramento
-120.62107174707332,38.30261747759343,PQ,2561.6106626987457,95245.0,Calaveras
-120.50138168540354,38.32862693168831,PQ,296.815646648407,95248.0,Calaveras
-122.66550794590157,38.240921214505306,PQ,35106.42232346535,94952.0,Sonoma
-122.6654609999158,38.31045498491378,PQ,4052.5748341083527,94951.0,Sonoma
-121.29743852534902,38.26690855591677,PQ,33943.06223273277,95632.0,Sacramento
-119.2314532481985,38.25038529269912,PQ,704.4764481782913,93517.0,Mono
-122.70645030442216,38.32720921423452,PQ,11315.9801530838,94931.0,Sonoma
-122.61952966856462,38.25275694470398,PQ,39189.28973996639,94954.0,Sonoma
-122.1021909915796,38.24156344225102,PQ,39940.53340280056,94534.0,Solano
-122.9507491185092,38.283079349453466,PQ,70.32168447971344,94972.0,Marin
-122.02399464598776,38.26790050924055,PQ,76004.66735589504,94533.0,Solano
-121.70367544774204,38.16876610113084,PQ,8278.394430994987,94571.0,Solano
-122.28343763853717,38.28914079144297,PQ,29131.452774643894,94559.0,Napa
-121.54591905293134,38.240275190938696,PQ,2819.280973434448,95690.0,Sacramento
-120.52726740589873,38.23660450360899,PQ,1795.2106047868729,95246.0,Calaveras
-121.94061143588932,38.27796327232204,PQ,3892.5283851623535,94535.0,Solano
-120.85962243677258,38.149321859732446,PQ,14937.879132986069,95252.0,Calaveras
-122.01138529873444,38.24543566944308,PQ,24315.466490268707,94585.0,Solano
-120.66025710907984,38.19466569620728,PQ,4537.038482904434,95249.0,Calaveras
-120.44101417583116,38.23326487672932,PQ,108.69021415710448,95250.0,Calaveras
-122.90399092635232,38.24719753198056,PQ,334.04046177864075,94971.0,Marin
-122.96404893594192,38.251423281526186,PQ,212.1035704612732,94929.0,Marin
-121.0636275588029,38.20641182090903,PQ,1140.043035030365,95227.0,San Joaquin
-120.36495182426992,38.207746149143496,PQ,482.6767462491989,95224.0,Calaveras
-121.43350474714184,38.22712379794969,PQ,1716.3417854309082,95686.0,San Joaquin
-121.57463393355552,38.2385646786233,PQ,134.48249781131744,95680.0,Sacramento
-120.85192642249432,38.22304049943943,PQ,83.1300880908966,95226.0,Calaveras
-121.23077951097476,38.19640085927254,PQ,9203.384114980698,95220.0,San Joaquin
-122.87931530470662,38.16136597539879,PQ,248.20776677131653,94940.0,Marin
-120.00543350481558,38.19540434788782,PQ,70.4078654050827,95364.0,Tuolumne
-122.25442694346346,38.16900958498128,PQ,18042.175724506375,94503.0,Napa
-121.60416500277547,38.1548350058063,PQ,2243.9944455623627,95641.0,Sacramento
-121.30619022537388,38.12785458676552,PQ,36543.25914943218,95242.0,San Joaquin
-120.88920134300332,38.19697347755457,PQ,880.7767286300659,95225.0,Calaveras
-122.87112283465044,38.100834900311774,PQ,796.7115533351898,94937.0,Marin
-122.24670819311989,38.14500506315678,PQ,33581.47958600521,94589.0,Napa
-120.96688895161849,38.195145549432176,PQ,528.0955896377563,95254.0,Calaveras
-120.02217839736194,38.18983883625794,PQ,60.36294627189636,95375.0,Tuolumne
-120.44398185242636,38.1456594904673,PQ,4850.06164431572,95247.0,Calaveras
-120.36628672966272,38.188573489692295,PQ,455.6895056962967,95233.0,Calaveras
-122.20946657694164,38.10415413488077,PQ,53544.048166036606,94591.0,Solano
-121.30661653544084,38.15695485730372,PQ,3427.266770839691,95258.0,San Joaquin
-121.1488865871418,38.15778507649037,PQ,3583.0145728588104,95237.0,San Joaquin
-121.844401380987,38.12443084400228,PQ,100.23587548732758,94512.0,Solano
-121.25899316864968,38.12200435908001,PQ,52739.17856323719,95240.0,San Joaquin
-122.5700660741056,38.114751408132925,PQ,17623.823261976242,94945.0,Marin
-122.16210956737544,38.06899870061142,PQ,28364.01546120644,94510.0,Solano
-120.10725689956618,38.11452791197219,PQ,553.0566198825836,95335.0,Tuolumne
-119.132190667951,37.99362137078492,PQ,447.7857657670975,93541.0,Mono
-120.4006845563094,38.040562828211655,PQ,2226.578906774521,95310.0,Tuolumne
-122.58237833761116,38.09649187511311,PQ,25043.495069503784,94947.0,Marin
-122.8200553164296,38.07224790771965,PQ,1760.4668468236923,94956.0,Marin
-120.56261592493564,38.06825746470876,PQ,6001.653853178024,95222.0,Calaveras
-122.24649578304088,38.10561673783558,PQ,39942.245376586914,94590.0,Solano
-120.22519503409907,38.03895169291916,PQ,4470.092619299889,95383.0,Tuolumne
-120.46298541986236,38.0973610966841,PQ,876.5509123802185,95251.0,Calaveras
-122.68648307272406,38.0576859274195,PQ,696.2896667718887,94946.0,Marin
-122.27495689483058,38.0951572068685,PQ,777.4528160095215,94592.0,Solano
-121.07936916628658,38.01854720038931,PQ,5217.896733880043,95236.0,San Joaquin
-122.53544030336468,38.06104475418182,PQ,17197.719138860703,94949.0,Marin
-121.3660507967769,38.01030730631514,PQ,35923.222029566765,95219.0,San Joaquin
-121.2665761148801,38.02801902044022,PQ,33853.658584833145,95212.0,San Joaquin
-120.18202426895974,38.06513463226321,PQ,1075.3455963134766,95346.0,Tuolumne
-122.77806035161878,38.04478057915302,PQ,70.05074906349182,94950.0,Marin
-120.3375858778312,37.994703797863686,PQ,27095.18954026699,95370.0,Tuolumne
-121.34622553029456,38.040739870017646,PQ,40842.10242199898,95209.0,San Joaquin
-120.9621380302178,37.93231883666205,PQ,735.9353096485138,95230.0,Stanislaus
-121.2128054352607,37.962583156703865,PQ,28648.46876168251,95215.0,San Joaquin
-122.21921375749804,38.052383775977866,PQ,3297.270706892013,94525.0,Contra Costa
-122.10622668203835,37.99490562284476,PQ,51568.50049877167,94553.0,Contra Costa
-121.29692423970523,38.02294623328912,PQ,42346.465963840485,95210.0,San Joaquin
-122.7013401319169,38.01480613159082,PQ,906.2843661308287,94938.0,Marin
-122.5443823770106,38.013786546713376,PQ,29384.649774312973,94903.0,Marin
-122.25932583665328,38.02553265035674,PQ,12113.710870742798,94572.0,Contra Costa
-122.18812555889988,38.04517132322896,PQ,259.3963451385498,94569.0,Contra Costa
-121.91453321904868,38.01682494531922,PQ,92383.2945780754,94565.0,Contra Costa
-121.63125941518432,38.02452150560109,PQ,2004.8919442892077,94511.0,Contra Costa
-121.29202722970876,37.92210327053841,PQ,74680.94848799706,95206.0,San Joaquin
-120.62483630220248,37.93289479609796,PQ,4185.833727240562,95228.0,Calaveras
-122.6688049257358,38.01303040362603,PQ,575.9870128631591,94963.0,Marin
-122.571044866605,37.98426066180177,PQ,17166.26903629303,94960.0,Marin
-122.2649361414452,38.00836043285759,PQ,22800.39877319336,94547.0,Contra Costa
-122.04021952371956,37.975428391923,PQ,38743.68074929714,94520.0,Contra Costa
-121.71195473386412,37.93574032539368,PQ,59399.1734970808,94513.0,Contra Costa
-122.68672837196642,38.013288518607744,PQ,825.0342979431152,94933.0,Marin
-122.63961717376316,38.007614027092266,PQ,1388.6944078207016,94973.0,Marin
-122.5956023873134,37.98886137285822,PQ,8238.482355237007,94930.0,Marin
-121.8146509116071,37.99591801539841,PQ,69790.66263318062,94509.0,Contra Costa
-121.71295109282627,37.98870662189815,PQ,41319.576676011086,94561.0,Contra Costa
-121.3214993046864,38.00533324361737,PQ,63801.44303131104,95207.0,San Joaquin
-122.51366895853036,37.97206700724512,PQ,43097.79731583595,94901.0,Marin
-122.28965170857585,37.996134215488375,PQ,21601.384016036987,94564.0,Contra Costa
-120.26142087567789,37.99181290607743,PQ,1631.2935791015625,95372.0,Tuolumne
-120.24015943585232,37.96920918272759,PQ,3757.655988097191,95379.0,Tuolumne
-122.33909934297598,37.97265501215646,PQ,66848.26959037781,94806.0,Contra Costa
-122.01377651968735,37.98452042181684,PQ,21131.846618652344,94519.0,Contra Costa
-121.26034950065076,37.96166793557092,PQ,47815.78091621399,95205.0,San Joaquin
-121.77594036272106,37.96856483263323,PQ,43332.75928783417,94531.0,Contra Costa
-122.29082490910837,37.9697245898737,PQ,26213.02716720104,94803.0,Contra Costa
-121.31763306310113,37.974676699975554,PQ,33885.8024597168,95204.0,San Joaquin
-122.07436679678048,37.9540636954139,PQ,36261.057189941406,94523.0,Contra Costa
-121.6584810567999,37.97130660728054,PQ,532.3019850254059,94548.0,Contra Costa
-121.31374949975,37.97875004946003,PQ,1996.58349609375,95211.0,San Joaquin
-120.46927485145189,37.92303676979662,PQ,9902.500256538391,95327.0,Tuolumne
-122.36518178168215,37.9413026904878,PQ,25293.22422254085,94801.0,Contra Costa
-122.02808955620598,37.95041983821268,PQ,29717.29769897461,94518.0,Contra Costa
-121.97646179761718,37.95674999483224,PQ,46556.08169960976,94521.0,Contra Costa
-121.521394192526,37.9278694584437,PQ,83.96065318584442,95234.0,San Joaquin
-122.55704272916238,37.96208338286004,PQ,1276.5256958007812,94957.0,Marin
-122.53633415835212,37.94980325926302,PQ,11358.603417754171,94904.0,Marin
-121.31261503179115,37.95750825546023,PQ,21017.18999576569,95203.0,San Joaquin
-121.28506302345572,37.95943156585285,PQ,6957.343444824219,95202.0,San Joaquin
-122.69497832876417,37.9085145659862,PQ,1680.1586871147156,94924.0,Marin
-122.32481714682643,37.94324319875571,PQ,13690.898254394531,94805.0,Contra Costa
-122.11259601594578,37.89620411106866,PQ,30353.343549013138,94549.0,Contra Costa
-121.9222254548777,37.934375197444425,PQ,12625.857100963593,94517.0,Contra Costa
-122.53442299894785,37.93951506856133,PQ,6488.3427734375,94939.0,Marin
-122.49708282835,37.945416716260034,PQ,115.41088104248044,94964.0,Marin
-122.33889294242076,37.92788775809928,PQ,48720.839418411255,94804.0,Contra Costa
-122.51559278918172,37.92249523119803,PQ,10104.276012420654,94925.0,Marin
-122.30401340136297,37.918168816731054,PQ,25672.69235992432,94530.0,Contra Costa
